parcel_id,owner_id,zipcode,rental,census_tracts
12380045,16372,53511,N,21.1
12380050,2652,53511,N,21.1
12380060,54125,53511,N,21.1
12380065,6893,53511,N,21.1
12380070,13450,53511,N,21.1
12380080,42362,53511,N,21.1
12380085,15204,53511,N,21.1
12380095,49722,53511,N,21.1
12380100,43452,53511,N,21.1
12380101,12348,53511,N,21.1
12380110,42362,53511,N,21.1
12380115,15204,53511,N,21.1
12380120,15204,53511,N,21.1
12380125,12765,53511,N,21.1
12380130,15947,53511,N,21.1
12380135,15947,53511,N,21.1
12380140,26493,53511,N,21.1
12380200,7901,53511,N,21.1
12380300,9945,53511,N,21.1
12380400,53087,53511,N,21.1
12380410,55650,53511,N,21.1
12410005,53241,53511,N,25.1
12410010,58761,53511,N,25.1
12410015,2220,53511,N,25.1
12410020,13197,53511,N,25.1
12410025,9529,53511,N,25.1
12410030,53375,53511,N,25.1
12410035,59157,53511,Y,25.1
12410040,55816,53511,N,25.1
12410045,60105,53511,N,25.1
12410050,57940,53511,N,25.1
12410055,58994,53511,N,25.1
12410060,24493,53511,N,25.1
12410065,14019,53511,N,25.1
12410070,56392,53511,N,25.1
12410075,25682,53511,N,25.1
12410080,57686,53511,Y,25.1
12410085,57579,53511,N,25.1
12410090,46896,53511,N,25.1
12410095,11451,53511,N,25.1
12410100,4986,53511,N,25.1
12410105,6367,53511,N,25.1
12410110,54748,53511,Y,25.1
12410115,9057,53511,N,25.1
12410120,5720,53511,N,25.1
12410125,7225,53511,N,25.1
12410130,57831,53511,N,25.1
12410135,11033,53511,N,25.1
12410140,53649,53511,Y,25.1
12410145,57069,53511,N,25.1
12410150,3304,53511,N,25.1
12410155,15272,53511,N,25.1
12410160,11429,53511,N,25.1
12410165,58626,53511,N,25.1
12410170,8947,53511,N,25.1
12410175,12217,53511,N,25.1
12410180,2262,53511,N,25.1
12410185,14455,53511,N,25.1
12410190,52715,53511,N,25.1
12410195,54962,53511,N,25.1
12410200,42042,53511,N,25.1
12410205,12911,53511,N,25.1
12410210,27318,53511,N,25.1
12410215,12581,53511,N,25.1
12410220,59991,53511,N,25.1
12410225,58039,53511,N,25.1
12410230,9252,53511,N,25.1
12410235,12122,53511,N,25.1
12410240,3745,53511,N,25.1
12410245,46584,53511,N,25.1
12410250,51657,53511,N,25.1
12410255,54350,53511,N,25.1
12410260,8948,53511,N,25.1
12410265,6221,53511,N,25.1
12410270,48331,53511,N,25.1
12410275,56201,53511,N,25.1
12410280,55897,53511,N,25.1
12410285,27983,53511,N,25.1
12410290,26294,53511,N,25.112410295,13907,53511,N,25.1
12410300,10777,53511,N,25.1
12410305,11197,53511,N,25.1
12410310,2689,53511,N,25.1
12410315,13428,53511,N,25.1
12410320,12779,53511,N,25.1
12410325,4430,53511,N,25.1
12410330,27769,53511,N,25.1
12410335,54378,53511,N,25.1
12410340,11408,53511,N,25.1
12410345,14203,53511,N,25.1
12410350,60163,53511,N,25.1
12410355,50045,53511,Y,25.1
12410360,12090,53511,N,25.1
12410365,23959,53511,N,25.1
12410370,11716,53511,N,25.1
12410375,15297,53511,N,25.1
12410380,13962,53511,N,25.1
12410385,59067,53511,N,25.1
12410390,1771,53511,N,25.1
12410395,8884,53511,N,25.1
12410400,2343,53511,N,25.1
12410405,56919,53511,N,25.1
12410410,54317,53511,N,25.1
12410415,43498,53511,N,25.1
12410420,6450,53511,N,25.1
12410426,57372,53511,N,25.1
12410430,58281,53511,N,25.1
12410435,24571,53511,N,25.1
12410440,48331,53511,N,25.1
12410445,59169,53511,Y,25.1
12410450,10382,53511,N,25.1
12410455,20468,53511,Y,25.1
12410460,29775,53511,N,25.1
12410465,5040,53511,N,25.1
12410470,8929,53511,N,25.1
12410475,56355,53511,N,25.1
12410480,13221,53511,N,25.1
12410485,9238,53511,Y,25.1
12410490,56091,53511,N,25.1
12410495,3029,53511,N,25.1
12410500,54772,53511,N,25.1
12410505,27082,53511,N,25.1
12410510,50674,53511,Y,25.1
12410515,8699,53511,N,25.1
12410520,52853,53511,N,25.1
12410525,54771,53511,N,25.1
12410530,6993,53511,N,25.1
12410535,4061,53511,Y,25.1
12410540,57526,53511,N,25.1
12410545,1208,53511,N,25.1
12410550,45153,53511,Y,25.1
12410555,27913,53511,N,25.1
12410560,60168,53511,N,25.1
12410565,29390,53511,N,25.1
12410570,5257,53511,N,25.1
12410575,14639,53511,N,25.1
12410580,12113,53511,N,25.1
12410585,28373,53511,Y,25.1
12410590,5519,53511,N,25.1
12410595,15161,53511,N,25.1
12410600,26604,53511,N,25.1
12410605,57031,53511,N,25.1
12410610,8431,53511,N,25.1
12410615,10366,53511,N,25.1
12410620,52108,53511,Y,25.1
12410625,7793,53511,N,25.1
12410630,42219,53511,N,25.1
12410635,27845,53511,N,25.1
12410640,12832,53511,N,25.1
12410645,52302,53511,N,25.1
12410650,11966,53511,N,25.1
12410655,54965,53511,N,25.1
12410660,21990,53511,Y,25.1
12410665,12018,53511,Y,25.1
12410670,51746,53511,N,25.1
12410675,50119,53511,N,25.1
12410680,12795,53511,N,25.1
12410685,51337,53511,N,25.1
12410690,47082,53511,N,25.1
12410695,2720,53511,N,25.1
12410700,53067,53511,Y,25.1
12410705,51516,53511,N,25.1
12410710,10321,53511,N,25.1
12410715,43638,53511,N,25.1
12410720,53647,53511,N,25.1
12410725,51977,53511,N,25.1
12410730,41456,53511,N,25.1
12410735,2110,53511,N,25.1
12410740,55637,53511,N,25.1
12410745,3894,53511,N,25.1
12410750,50966,53511,N,25.1
12410755,4190,53511,N,25.1
12410760,8991,53511,N,25.1
12410765,13026,53511,N,25.1
12410770,24811,53511,Y,25.1
12410775,2552,53511,Y,25.1
12410785,54776,53511,Y,25.1
12410790,4364,53511,Y,25.1
12410800,4364,53511,Y,25.1
12410900,60266,53511,N,25.1
12420003,49230,53511,N,23.1
12420004,1006,53511,N,23.1
12420005,8994,53511,N,25.1
12420013,8994,53511,N,25.1
12420016,14138,53511,N,25.1
12420018,50674,53511,N,25.1
12420020,27915,53511,N,25.1
12420021,58187,53511,N,25.1
12420022,59596,53511,N,25.1
12420023,5653,53511,N,25.1
12420025,2696,53511,N,25.1
12420030,5416,53511,N,25.1
12420035,9667,53511,N,25.1
12420040,54003,53511,Y,25.1
12420045,9824,53511,N,25.1
12420050,25995,53511,N,25.1
12420055,25061,53511,N,25.1
12420060,10112,53511,N,25.1
12420065,57438,53511,N,25.1
12420070,13992,53511,N,25.1
12420075,4018,53511,N,25.1
12420080,44699,53511,N,25.1
12420085,58199,53511,N,25.1
12420090,8781,53511,N,25.1
12420095,7544,53511,N,25.1
12420100,56560,53511,N,25.1
12420105,57262,53511,N,25.1
12420110,14201,53511,N,25.1
12420115,14812,53511,N,25.1
12420120,8142,53511,N,25.1
12420125,7481,53511,N,25.1
12420130,57061,53511,Y,25.1
12420135,2330,53511,N,25.1
12420140,28588,53511,N,25.1
12420145,5243,53511,N,25.1
12420150,8930,53511,N,25.1
12420155,56847,53511,N,25.1
12420160,6861,53511,N,25.1
12420165,58101,53511,N,25.1
12420170,49348,53511,N,25.1
12420175,55067,53511,N,25.1
12420180,29694,53511,N,25.1
12420185,54293,53511,N,25.1
12420190,50443,53511,N,25.1
12420195,58105,53511,N,25.1
12420200,11839,53511,N,25.1
12420205,3993,53511,N,25.1
12420210,55351,53511,N,25.1
12420215,58723,53511,N,25.1
12420220,12589,53511,N,25.1
12420225,2254,53511,N,25.1
12420230,10723,53511,N,25.1
12420235,60535,53511,Y,25.1
12420240,8538,53511,N,25.1
12420245,9975,53511,N,25.1
12420250,5197,53511,Y,25.1
12420255,54516,53511,N,25.1
12420260,43964,53511,N,25.1
12420265,10871,53511,Y,25.1
12420270,11868,53511,N,25.1
12420275,9377,53511,N,25.1
12420280,51890,53511,N,25.1
12420285,6295,53511,N,25.1
12420290,20168,53511,N,25.1
12420295,12327,53511,N,25.1
12420300,13903,53511,N,25.1
12420305,59823,53511,N,25.1
12420310,9918,53511,N,25.1
12420311,60182,53511,N,25.1
12420315,6258,53511,Y,25.1
12420320,12352,53511,N,25.1
12420325,14954,53511,N,25.1
12420330,5425,53511,N,25.1
12420335,55640,53511,Y,25.1
12420340,15194,53511,N,25.1
12420345,5629,53511,N,25.1
12420350,1880,53511,N,25.1
12420355,15174,53511,N,25.1
12420360,28264,53511,N,25.1
12420365,8213,53511,Y,25.1
12420370,4668,53511,N,25.1
12420375,3821,53511,N,25.1
12420380,15085,53511,N,25.1
12420390,7283,53511,N,25.1
12420395,51824,53511,N,25.1
12420400,57170,53511,N,25.1
12420405,7321,53511,N,25.1
12420410,4443,53511,N,25.1
12420415,1971,53511,N,25.1
12420420,14720,53511,N,25.1
12420425,59179,53511,N,25.1
12420430,5757,53511,N,25.1
12420435,56447,53511,N,25.1
12420440,58257,53511,N,25.1
12420445,51934,53511,Y,25.1
12420450,60327,53511,N,25.1
12420455,56577,53511,N,25.1
12420460,48870,53511,N,25.1
12420465,60588,53511,Y,25.1
12420470,7870,53511,N,25.1
12420475,50076,53511,N,25.1
12420480,15008,53511,N,25.1
12420485,60228,53511,N,25.1
12420490,50637,53511,N,25.1
12420495,13392,53511,N,25.1
12420500,58026,53511,N,25.1
12420505,29595,53511,N,25.1
12420510,2148,53511,N,25.1
12420515,14285,53511,N,25.1
12420520,14158,53511,N,25.1
12420525,47569,53511,N,25.1
12420530,45478,53511,N,25.1
12420535,51013,53511,N,25.1
12420540,55990,53511,N,25.1
12420545,59899,53511,N,25.1
12420550,56202,53511,N,25.1
12420555,55734,53511,N,25.1
12420560,48368,53511,N,25.1
12420565,44861,53511,N,25.1
12420570,3529,53511,N,25.1
12420575,54078,53511,N,25.1
12420580,50229,53511,N,25.1
12420585,58985,53511,Y,25.1
12420590,59014,53511,Y,25.1
12420595,47384,53511,N,25.1
12420600,56019,53511,N,25.1
12420605,58456,53511,N,25.1
12420610,8837,53511,N,25.1
12420615,54205,53511,N,25.1
12420620,58779,53511,N,25.1
12420630,55219,53511,Y,25.1
12420631,5877,53511,Y,25.1
12420635,50385,53511,N,25.1
12420640,53245,53511,N,25.1
12420645,22873,53511,N,25.1
12420647,22873,53511,N,25.1
12420650,28900,53511,N,25.1
12420655,54295,53511,N,25.1
12420665,7321,53511,N,25.1
12420700,57521,53511,N,23.1
12420710,54801,53511,N,23.1
12420711,49860,53511,N,23.1
12420715,52961,53511,N,23.1
12430001,48665,53511,N,25.2
12430005,15912,53511,N,25.2
12430006,3628,53511,Y,25.2
12430007,3628,53511,Y,25.2
12430020,47940,53511,N,25.2
12430063,29544,53511,N,25.2
12430080,12721,53511,N,25.2
12430085,60400,53511,N,25.2
12430090,1771,53511,N,25.2
12430095,5802,53511,N,25.2
12430100,12172,53511,N,25.2
12430115,57644,53511,Y,25.2
12430120,29270,53511,N,25.2
12430130,54156,53511,Y,25.2
12430140,4633,53511,N,25.2
12430150,28709,53511,N,25.2
12430160,14325,53511,N,25.2
12430170,12864,53511,N,25.2
12430180,20496,53511,N,25.2
12430190,41198,53511,N,25.2
12430200,55777,53511,N,25.2
12430220,29129,53511,N,25.2
12430230,52469,53511,N,25.2
12430240,2283,53511,N,25.2
12430290,57363,53511,N,25.2
12430300,58384,53511,N,25.2
12430370,47778,53511,N,25.2
12430380,54337,53511,N,25.2
12430390,49372,53511,N,25.2
12430400,8115,53511,N,25.2
12430420,53885,53511,N,25.2
12430430,45713,53511,N,25.2
12430440,9037,53511,N,25.2
12430450,55125,53511,N,25.2
12430460,14491,53511,N,25.2
12430470,3397,53511,N,25.2
12430480,22865,53511,Y,25.2
12430490,1053,53511,Y,25.2
12430500,13839,53511,N,25.2
12430520,4743,53511,N,25.2
12430530,59329,53511,N,25.2
12430540,28497,53511,N,25.2
12430555,2743,53511,N,25.2
12430560,2140,53511,Y,25.2
12430650,50343,53511,N,23.2
12430660,1256,53511,N,23.2
12430670,28690,53511,N,23.1
12430700,10930,53511,N,23.2
12430800,10930,53511,N,23.2
12430871,53119,53511,N,23.2
12430931,58094,53511,N,23.2
12430936,28762,53511,N,23.2
12430950,55116,53511,N,23.2
12430970,13744,53511,N,23.2
12431000,52852,53511,N,23.2
12431150,58094,53511,N,23.2
12431160,58094,53511,N,23.2
12431180,55672,53511,N,23.2
12440003,59988,53511,Y,25.2
12440005,4061,53511,Y,25.2
12440020,49849,53511,N,25.2
12440025,1771,53511,Y,25.2
12440030,7244,53511,N,25.2
12440035,53389,53511,N,25.2
12440040,11514,53511,N,25.2
12440045,53764,53511,N,25.2
12440050,47243,53511,N,25.2
12440055,52789,53511,N,25.2
12440060,21495,53511,N,25.2
12440065,10709,53511,N,25.2
12440070,1053,53511,Y,25.2
12440075,60600,53511,Y,25.2
12440080,10987,53511,Y,25.2
12440085,55813,53511,Y,25.2
12440090,11428,53511,N,25.2
12440095,59004,53511,N,25.2
12440100,14192,53511,N,25.2
12440105,55115,53511,N,25.2
12440110,10688,53511,N,25.2
12440115,27210,53511,Y,25.2
12440120,15553,53511,Y,25.2
12440125,60531,53511,N,25.2
12440135,40280,53511,N,25.2
12440145,27692,53511,N,25.2
12440150,22609,53511,N,25.2
12440155,2357,53511,N,25.2
12440160,15204,53511,Y,25.2
12440170,9654,53511,Y,25.2
12440175,55965,53511,N,25.2
12440180,2084,53511,N,25.2
12440185,24092,53511,N,25.2
12440195,6927,53511,N,25.2
12440200,3418,53511,Y,25.2
12440206,46045,53511,Y,25.2
12440211,1252,53511,Y,25.2
12440220,29203,53511,N,25.2
12440235,9106,53511,N,25.2
12440255,58789,53511,N,25.2
12440260,52774,53511,Y,25.2
12440265,11578,53511,N,25.2
12440270,8970,53511,N,25.2
12440275,5681,53511,Y,25.2
12440280,60523,53511,Y,25.2
12440285,42885,53511,N,25.2
12440290,56075,53511,N,25.2
12440295,12274,53511,N,25.2
12440300,6897,53511,N,25.2
12440305,4291,53511,Y,25.2
12440310,56781,53511,N,25.2
12440315,7973,53511,N,25.2
12440320,28499,53511,N,25.2
12440325,48853,53511,Y,25.2
12440330,56287,53511,N,25.2
12440335,54996,53511,N,25.2
12440340,24996,53511,N,25.2
12440345,56633,53511,N,25.2
12440350,9312,53511,N,25.2
12440355,7192,53511,N,25.2
12440360,49538,53511,Y,25.2
12440365,58884,53511,Y,25.2
12440370,27464,53511,Y,25.2
12440375,9235,53511,N,25.2
12440380,7913,53511,N,25.2
12440385,53256,53511,N,25.2
12440390,58566,53511,N,25.2
12440395,25132,53511,N,25.2
12440400,47127,53511,Y,25.2
12440405,51112,53511,N,25.2
12440410,52701,53511,N,25.2
12440415,8824,53511,N,25.2
12440420,27411,53511,Y,25.2
12440425,48130,53511,N,25.2
12440431,57022,53511,N,25.2
12440441,58453,53511,N,25.2
12440445,54941,53511,N,25.2
12440450,13365,53511,N,25.2
12440455,49460,53511,Y,25.2
12440460,22649,53511,N,25.2
12440465,45319,53511,N,25.2
12440470,59874,53511,N,25.2
12440475,6736,53511,N,25.2
12440480,9017,53511,N,25.2
12440485,27222,53511,N,25.2
12440490,55292,53511,Y,25.2
12440495,28500,53511,N,25.2
12440500,1771,53511,Y,25.2
12440505,53975,53511,N,25.2
12440510,15814,53511,Y,25.2
12440515,52856,53511,N,25.2
12440520,22356,53511,N,25.2
12440525,56400,53511,N,25.2
12440530,15048,53511,N,25.2
12440535,59821,53511,N,25.2
12440540,13429,53511,N,25.2
12440545,24800,53511,N,25.2
12440550,46045,53511,Y,25.2
12440555,3049,53511,N,25.2
12440560,29177,53511,Y,25.2
12440565,29601,53511,Y,25.2
12440570,58609,53511,N,25.2
12440575,24690,53511,N,25.2
12440580,9355,53511,N,25.2
12440585,24586,53511,N,25.2
12440591,58450,53511,N,25.2
12440596,24277,53511,N,25.2
12440600,11415,53511,N,25.2
12440605,7377,53511,Y,25.2
12440610,45317,53511,N,25.2
12440615,5603,53511,N,25.2
12440620,41949,53511,N,25.2
12440625,50218,53511,N,25.2
12440630,58616,53511,N,25.2
12440635,48076,53511,N,25.2
12440640,2403,53511,Y,25.2
12440645,45733,53511,N,25.2
12440650,54670,53511,N,25.2
12440655,57895,53511,N,25.2
12440660,12391,53511,N,25.2
12440665,55687,53511,Y,25.2
12440670,4748,53511,N,25.2
12440675,58332,53511,N,25.2
12440680,10947,53511,N,25.2
12440685,44614,53511,N,25.2
12440690,9297,53511,N,25.2
12440695,60164,53511,N,25.2
12440700,13174,53511,N,25.2
12440705,11309,53511,N,25.2
12440711,7596,53511,N,25.2
12440716,6490,53511,N,25.2
12440726,12447,53511,N,25.2
12440730,1766,53511,N,25.2
12440735,51736,53511,N,25.2
12440740,51554,53511,N,25.2
12440745,45601,53511,N,25.2
12440750,53192,53511,N,25.2
12440755,1640,53511,N,25.2
12440760,50021,53511,N,25.2
12440765,2286,53511,N,25.2
12440775,8066,53511,N,25.2
12440780,52108,53511,Y,25.2
12440785,13873,53511,N,25.2
12440790,54761,53511,N,25.2
12440795,56549,53511,N,25.2
12440800,7491,53511,N,25.2
12440805,45329,53511,N,25.2
12440810,7377,53511,Y,25.2
12440815,10412,53511,N,25.2
12440820,59284,53511,N,25.2
12440825,3128,53511,N,25.2
12440830,5542,53511,N,25.2
12440835,48667,53511,N,25.2
12440840,49347,53511,Y,25.2
12440845,60024,53511,N,25.2
12440850,51978,53511,N,25.2
12440855,3892,53511,N,25.2
12440862,59015,53511,N,25.2
12440868,46668,53511,N,25.2
12440872,42266,53511,N,25.2
12440880,59324,53511,N,25.2
12440886,5345,53511,N,25.2
12440891,10946,53511,N,25.2
12440896,4907,53511,N,25.2
12440911,13094,53511,N,25.2
12440915,41946,53511,N,25.2
12440920,5041,53511,N,25.2
12440925,55276,53511,Y,25.2
12440930,7353,53511,N,25.2
12440935,15186,53511,N,25.2
12440940,56494,53511,N,25.2
12440945,15387,53511,N,25.2
12440950,13033,53511,N,25.2
12440955,48748,53511,N,25.2
12440960,58702,53511,N,25.2
12440970,51144,53511,N,25.2
12440975,9501,53511,N,25.2
12440980,21591,53511,Y,25.2
12440985,60544,53511,N,25.2
12440990,1053,53511,Y,25.2
12440995,48335,53511,N,25.2
12441000,26677,53511,N,25.2
12441005,7999,53511,Y,25.2
12441010,5476,53511,N,25.2
12441015,14924,53511,N,25.2
12441020,3215,53511,Y,25.2
12441025,4061,53511,Y,25.2
12441030,2501,53511,Y,25.2
12441035,59372,53511,N,25.2
12441040,13497,53511,N,25.2
12441045,25054,53511,Y,25.2
12441050,4517,53511,N,25.2
12441055,8586,53511,N,25.2
12441060,56099,53511,N,25.2
12441065,54606,53511,N,25.2
12441070,13338,53511,N,25.2
12441075,45201,53511,N,25.2
12441081,50012,53511,N,25.2
12441087,52084,53511,N,25.2
12441096,6536,53511,N,25.2
12441101,9728,53511,N,25.2
12441111,10027,53511,N,25.2
12441116,56142,53511,N,25.2
12441121,1785,53511,N,25.2
12441130,7948,53511,N,25.2
12441135,59604,53511,N,25.2
12441145,51113,53511,N,25.2
12441150,10592,53511,N,25.2
12441155,57032,53511,N,25.2
12441160,53115,53511,Y,25.2
12441165,55409,53511,N,25.2
12441170,54298,53511,N,25.2
12441175,4516,53511,N,25.2
12441180,21006,53511,N,25.2
12441185,56030,53511,N,25.2
12441190,21994,53511,N,25.2
12441195,11771,53511,N,25.2
12441200,54338,53511,Y,25.2
12441205,56473,53511,N,25.2
12441210,10259,53511,N,25.2
12441215,49850,53511,N,25.2
12441220,3254,53511,N,25.2
12441225,9160,53511,N,25.2
12441230,54351,53511,Y,25.2
12441235,52558,53511,N,25.2
12441240,44697,53511,N,25.2
12441245,49767,53511,N,25.2
12441250,14636,53511,N,25.2
12441275,48340,53511,Y,23.2
12441280,9825,53511,Y,23.2
12441285,50723,53511,Y,23.2
12441291,43162,53511,N,23.2
12441296,7497,53511,N,23.2
12441810,8994,53511,N,23.2
12442000,8994,53511,N,23.2
12450005,2682,53511,Y,23.2
12450010,15754,53511,N,23.2
12450770,53119,53511,N,23.2
12450775,53119,53511,N,23.2
12451250,1633,53511,Y,23.2
12451255,1633,53511,Y,23.2
12451260,1633,53511,Y,23.2
12451265,57550,53511,N,23.2
12451270,57550,53511,Y,23.2
12461500,51294,53511,N,23.2
12461510,22759,53511,N,23.2
12461550,22762,53511,N,23.2
12461560,51818,53511,N,23.2
12510010,9079,53511,N,18.1
12510015,6729,53511,Y,18.1
12510020,2501,53511,Y,18.1
12510025,40023,53511,N,18.1
12510035,40486,53511,Y,18.1
12510040,2501,53511,Y,18.1
12510045,59725,53511,Y,18.1
12510050,1796,53511,N,18.1
12510055,49234,53511,Y,18.1
12510060,1272,53511,N,18.1
12510065,6968,53511,N,18.1
12510070,59753,53511,Y,18.1
12510075,44627,53511,N,18.1
12510080,10477,53511,Y,18.1
12510085,11029,53511,Y,18.1
12510090,40486,53511,Y,18.1
12510100,59161,53511,Y,18.1
12510105,27464,53511,Y,18.1
12510110,53643,53511,N,18.1
12510115,14923,53511,N,18.1
12510120,58448,53511,N,18.1
12510125,13119,53511,N,18.1
12510130,7725,53511,N,18.1
12510135,9931,53511,N,18.1
12510140,2682,53511,Y,18.1
12510145,48570,53511,N,18.1
12510150,56401,53511,N,18.1
12510155,7827,53511,N,18.1
12510160,56953,53511,Y,18.1
12510165,52588,53511,N,18.1
12510170,8065,53511,N,18.1
12510175,59596,53511,Y,18.1
12510180,4885,53511,N,18.1
12510185,4885,53511,Y,18.1
12510190,54215,53511,N,18.1
12510195,43754,53511,N,18.1
12510200,2682,53511,Y,18.1
12510205,2059,53511,Y,18.1
12510210,3662,53511,N,18.1
12510215,1564,53511,Y,18.1
12510220,1375,53511,Y,18.1
12510225,40486,53511,Y,18.1
12510230,3617,53511,Y,18.1
12510235,1698,53511,Y,18.1
12510245,20420,53511,N,18.1
12510260,4785,53511,Y,18.1
12510265,27464,53511,N,18.1
12510270,5545,53511,Y,18.1
12510275,49460,53511,Y,18.1
12510305,55294,53511,Y,18.1
12510310,9769,53511,N,18.1
12510320,60550,53511,N,18.1
12510330,7769,53511,N,18.1
12510335,52922,53511,Y,18.1
12510340,3388,53511,N,18.1
12510350,11677,53511,Y,18.1
12510355,46798,53511,N,18.1
12510360,52980,53511,N,18.1
12510365,58697,53511,Y,18.1
12510370,57677,53511,Y,18.1
12510375,55930,53511,N,18.1
12510380,55741,53511,Y,18.1
12510385,8180,53511,Y,18.1
12510390,8180,53511,Y,18.1
12510395,8192,53511,N,18.1
12510400,14542,53511,N,18.1
12510405,25901,53511,Y,18.1
12510410,59725,53511,Y,18.1
12510415,27740,53511,Y,18.1
12510420,58460,53511,Y,18.1
12510425,1529,53511,N,18.1
12510430,1564,53511,Y,18.1
12510440,3407,53511,N,18.1
12510445,15742,53511,Y,18.1
12510450,59161,53511,Y,18.1
12510455,2241,53511,N,18.1
12510460,54963,53511,Y,18.1
12510465,8846,53511,N,18.1
12510470,57177,53511,N,18.1
12510480,12757,53511,N,18.1
12510485,23923,53511,Y,18.1
12510490,27469,53511,Y,18.1
12510495,54863,53511,N,18.1
12510530,44985,53511,N,18.1
12510532,46173,53511,N,18.1
12510535,57267,53511,Y,18.1
12510540,1272,53511,Y,18.1
12510545,55688,53511,N,18.1
12510550,54310,53511,Y,18.1
12510555,56313,53511,N,18.1
12510560,43338,53511,Y,18.1
12510565,53539,53511,Y,18.1
12510570,15246,53511,Y,18.1
12510575,26775,53511,N,18.1
12510580,28442,53511,N,18.1
12510585,4267,53511,N,18.1
12510590,1016,53511,N,18.1
12510595,52540,53511,Y,18.1
12510600,7021,53511,N,18.1
12510605,29383,53511,N,18.1
12510610,10196,53511,N,18.1
12510615,10215,53511,N,18.1
12510620,14505,53511,Y,18.1
12510625,20468,53511,Y,18.1
12510630,7639,53511,N,18.1
12510635,24108,53511,N,18.1
12510640,8385,53511,N,18.1
12510645,57095,53511,Y,18.1
12510650,12457,53511,N,18.1
12510655,5861,53511,N,18.1
12510660,9747,53511,N,18.1
12510665,13804,53511,N,18.1
12510670,58727,53511,N,18.1
12510675,55400,53511,N,18.1
12510680,10192,53511,N,18.1
12510685,26899,53511,N,18.1
12510690,6472,53511,N,18.1
12510695,59547,53511,N,18.1
12510700,25061,53511,Y,18.1
12510705,2208,53511,Y,18.1
12510710,48183,53511,Y,18.1
12510720,13118,53511,N,18.1
12510725,43596,53511,N,18.1
12510730,54627,53511,Y,18.1
12510735,2292,53511,N,18.1
12510740,2501,53511,Y,18.1
12510745,2501,53511,Y,18.1
12510750,50394,53511,Y,18.1
12510755,50394,53511,Y,18.1
12510760,50080,53511,Y,18.1
