violation_id,parcel_id,violation_code
40206,12520025,H040
40207,12530170,H005
40209,12710385,H050
40210,12710110,H262
40211,12650185,H035
40212,12521230,H200
40213,12521165,H200
40214,12510225,H005
40215,12521055,H035
40216,12510455,H200
40217,13571440,H070
40218,13670270,H090
40218,13670270,H096
40219,13610010,H005
40219,13610010,H125
40220,21920810,H309
40221,13610145,H015
40221,13610145,H035
40222,21921590,H262
40223,21920790,H035
40224,12530760,H015
40225,21911590,H085
40225,21911590,H125
40226,12521640,H085
40227,12530630,H005
40228,21911765,H085
40228,21911765,H095
40228,21911765,H096
40229,12530555,H005
40230,12581150,H005
40231,12581505,H045
40231,12581505,H283
40232,12731025,H085
40233,12651710,H015
40233,12651710,H085
40234,12651555,H105
40235,13560491,H005
40235,13560491,H135
40236,12511130,H262
40237,21921515,H035
40238,21850125,H090
40239,21970760,H065
40240,21970640,H035
40240,21970640,H262
40241,12410140,H035
40242,21911900,H005
40242,21911900,H095
40243,12510560,H030
40244,12510580,H005
40244,12510580,H035
40244,12510580,H200
40244,12510580,H262
40245,13660145,H005
40245,13660145,H200
40246,12510555,H125
40247,13580280,H300
40248,13570950,H085
40248,13570950,H200
40249,13411495,H005
40249,13411495,H015
40249,13411495,H200
40250,13680170,H035
40251,12531895,H200
40252,12530420,H035
40252,12530420,H262
40253,13681420,H015
40253,13681420,H085
40254,22870005,H430
40255,12560840,H005
40255,12560840,H120
40255,12560840,H200
40256,22870005,H281
40257,12531900,H005
40258,12531890,H035
40263,21921540,H300
40264,12521425,H085
40265,12521466,H309
40266,12511165,H085
40267,12511660,H309
40270,20770075,H262
40271,23280005-5,H262
40285,12521275,H005
40285,12521275,H015
40285,12521275,H090
40287,12521295,H200
40288,12520975,H005
40288,12520975,H015
40289,12570945,H040
40290,12570985,H005
40290,12570985,H200
40291,12571050,H005
40292,12571070,H200
40293,12520290,H035
40294,12570415,H125
40294,12570415,H200
40295,12580670,H005
40295,12580670,H015
40296,12521740,H035
40297,12520050,H200
40305,13581700,H070
40311,13550700,H309
40312,12750210,H085
40313,13581495,H095
40313,13581495,H200
40314,12650670,H309
40315,12660465,H085
40316,12750455,H015
40323,13650240,H050
40323,13650240,H262
40324,13620610,H035
40325,13610105,H035
40326,12581730,H035
40327,12580535,H035
40328,12580750,H035
40330,13660615,H035
40331,13610225,H090
40332,13681530,H085
40332,13681530,H200
40333,12581940,H015
40334,13560255,H005
40335,11341310,H035
40336,23080220,H040
40337,21921540,H300
40337,21921540,H315
40338,21850685,H309
40339,12630380,H015
40339,12630380,H309
40340,12630385,H015
40340,12630385,H125
40341,12581605,H040
40342,12581580,H200
40343,12740510,H015
40343,12740510,H135
40344,12581195,H005
40344,12581195,H015
40344,12581195,H085
40345,13550850,H040
40345,13550850,H085
40346,13560610,H005
40347,23280005-119,H309
40349,23060031,H262
40351,23020910,H262
40360,12440820,H540
40362,12741490,H530
40362,12741490,H540
40363,13411050,H540
40364,13411750,H540
40365,13670165,H540
40366,13660245,H540
40367,13431615,H540
40368,12561375,H540
40370,12750720,H095
40371,12711060,H085
40372,13581755,H306
40373,13420885,H005
40373,13420885,H095
40373,13420885,H120
40373,13420885,H200
40374,13570185,H005
40374,13570185,H175
40374,13570185,H200
40374,13570185,H205
40374,13570185,H245
40374,13570185,H275
40374,13570185,H281
40375,13551590,H005
40375,13551590,H010
40375,13551590,H095
40375,13551590,H095
40375,13551590,H095
40376,12710180,H015
40376,12710180,H085
40377,13551410,H309
40378,13550335,H005
40378,13550335,H200
40378,13550335,H262
40379,12521170,H540
40380,12520795,H530
40380,12520795,H540
40381,12570175,H540
40382,12730930,H540
40383,12530735,H540
40384,21980490,H540
40385,13460050,H540
40386,12441230,H540
40387,13681220,H540
40388,12741175,H540
40389,12740620,H540
40390,12580695,H005
40391,12520750,H005
40391,12520750,H035
40392,12531550,H035
40393,12531540,H005
40393,12531540,H035
40394,12531620,H005
40395,13581590,H090
40396,12141255,H120
40396,12141255,H300
40396,12141255,H309
40397,21931820,H300
40398,21850135,H262
40399,12141140,H309
40400,12511260,H095
40400,12511260,H309
40401,12440060,H015
40401,12440060,H030
40401,12440060,H309
40402,12440175,H300
40403,13551590,H175
40403,13551590,H175
40404,12511590,H085
40405,13430550,H200
40405,13430550,H200
40405,13430550,H309
40406,13561295,H005
40406,13561295,H125
40407,13561290,H120
40408,12670145,H540
40409,12580910,H540
40410,12651620,H540
40411,13421355,H540
40412,12510100,H035
40413,13440145,H085
40414,13570210,H050
40414,13570210,H309
40415,13660545,H300
40415,13660545,H300
40416,13570900,H309
40418,13561285,H095
40418,13561285,H120
40418,13561285,H120
40420,12530760,H005
40421,12511285,H175
40422,12560210,H005
40422,12560210,H035
40422,12560210,H040
40423,13580850,H090
40423,13580850,H120
40423,13580850,H150
40423,13580850,H175
40423,13580850,H180
40423,13580850,H205
40423,13580850,H205
40424,13660740,H120
40424,13660740,H185
40424,13660740,H187
40424,13660740,H205
40424,13660740,H275
40425,13530490,H135
40426,13421605,H530
40427,13571500,H530
40428,13660190,H200
40429,13660520,H200
40430,12530325,H200
40431,12531445,H200
40432,12531065,H200
40433,12531640,H005
40433,12531640,H200
40434,12451255,H200
40435,12451250,H308
40436,12451250,H308
40437,13660740,H090
40438,13660641,H085
40439,13660645,H005
40440,12660465,H085
40441,12750505,H085
40442,12710310,H085
40443,12530330,H308
40444,12740225,H309
40445,12740710,H309
40446,13580585,H321
40447,13560570,H005
40447,13560570,H095
40447,13560570,H165
40447,13560570,H180
40447,13560570,H200
40447,13560570,H205
40448,12651350,H308
40448,12651350,H309
40449,12730110,H116
40449,12730110,H230
40449,12730110,H300
40450,12510010,H005
40451,12530470,H005
40452,12580725,H091
40452,12580725,H096
40452,12580725,H120
40452,12580725,H120
40452,12580725,H187
40452,12580725,H188
40452,12580725,H205
40452,12580725,H240
40452,12580725,H240
40452,12580725,H265
40453,13411015,H005
40454,13520015,H309
40455,13561375,H125
40456,13660660,H090
40456,13660660,H105
40457,12530535,H005
40457,12530535,H085
40458,12651350,H300
40459,13431410,H530
40459,13431410,H540
40460,13431405,H530
40460,13431405,H540
40461,13430950,H540
40462,13551400,H296
40463,12610045,H015
40463,12610045,H085
40464,12610045,H309
40465,20770470,H262
40466,12580290,H091
40466,12580290,H091
40466,12580290,H110
40466,12580290,H116
40466,12580290,H120
40466,12580290,H121
40466,12580290,H180
40466,12580290,H185
40466,12580290,H187
40466,12580290,H205
40467,13680450,H085
40468,12580190,H085
40469,12570940,H120
40470,12521295,H085
40470,12521295,H120
40471,12581545,H005
40472,12580195,H200
40473,12580200,H005
40474,12580135,H262
40475,13650775,H005
40482,12710540,H015
40483,12710540,H035
40483,12710540,H070
40486,12651170,H085
40487,12620390,H085
40491,12581740,H262
40492,13551480,H300
40493,12640095,H125
40493,12640095,H262
40494,12741270,H015
40494,12741270,H100
40496,12741085,H105
40497,20770470,H262
40498,12511290,H309
40499,21960750,H189
40499,21960750,H001
40500,13681420,H120
40501,12530775,H125
40501,12530775,H200
40502,12530655,H005
40502,12530655,H035
40502,12530655,H200
40503,12651610,H035
40504,12510145,H035
40505,12581735,H150
40505,12581735,H180
40505,12581735,H205
40506,12580145,H005
40506,12580145,H090
40506,12580145,H120
40507,13570385,H040
40507,13570385,H200
40508,13551590,H121
40508,13551590,H165
40508,13551590,H180
40508,13551590,H205
40509,12420610,H035
40509,12420610,H040
40510,12510630,H200
40511,12510640,H200
40512,12521230,H085
40513,12510655,H035
40514,13430780,H105
40515,12570940,H030
40516,12521475,H309
40517,12750505,H085
40518,13510115,H200
40518,13510115,H309
40519,13510120,H035
40520,13580400,H005
40521,13580575,H200
40522,13580385,H309
40523,12581035,H090
40523,12581035,H105
40524,12520115,H005
40524,12520115,H296
40525,12531445,H095
40525,12531445,H120
40525,12531445,H130
40526,12570905,H262
40527,12570910,H262
40528,12530450,H205
40529,13470150,H005
40530,20770660,H300
40531,11340960,H085
40532,12581035,H120
40532,12581035,H180
40532,12581035,H185
40532,12581035,H205
40532,12581035,H240
40532,12581035,H260
40533,21970810,H262
40534,21921630,H262
40535,21850180,H309
40536,21910516,H309
40537,21850010,H315
40538,20760600,H315
40539,12651590,H262
40541,12741345,H015
40542,12680020,H070
40543,12741385,H125
40544,12741385,H115
40545,12760920,H015
40546,12741280,H309
40547,12420185,H035
40548,12561265,H005
40549,12561100,H005
40550,12520270,H005
40552,12570240,H005
40553,13561035,H005
40553,13561035,H050
40554,13640460,H035
40555,12561120,H296
40556,13430925,H150
40557,13581045,H309
40558,12770090,H530
40559,13580330,H530
40560,21970200,H530
40561,12510945,H035
40562,12571460,H005
40576,13560525,H005
40577,13510055,H005
40581,13561350,H300
40582,13570420,H005
40583,13520615,H085
40583,13520615,H090
40583,13520615,H095
40584,13570900,H116
40585,12580315,H296
40586,13520610,H085
40587,13560790,H040
40588,13560600,H005
40588,13560600,H040
40590,12581735,H035
40591,13581280,H309
40592,12520290,H120
40593,13581060,H200
40595,12561395,H262
40596,12561095,H296
40597,13510925,H300
40597,13510925,H300
40597,13510925,H300
40597,13510925,H300
40597,13510925,H300
40597,13510925,H300
40597,13510925,H300
40598,12420715,H300
40598,12420715,H300
40598,12420715,H300
40598,12420715,H300
40599,13430780,H309
40600,13640201,H015
40601,13610730,H040
40602,12531285,H005
40603,12580970,H262
40604,13660220,H015
40604,13660220,H085
40604,13660220,H120
40604,13660220,H120
40604,13660220,H309
40605,12651700,H309
40606,12510090,H005
40607,12740735,H015
40608,12740960,H180
40608,12740960,H190
40608,12740960,H205
40608,12740960,H205
40608,12740960,H240
40609,13581305,H005
40609,13581305,H040
40609,13581305,H095
40609,13581305,H306
40611,12560310,H015
40611,12560310,H090
40611,12560310,H096
40611,12560310,H115
40611,12560310,H120
40612,12581585,H085
40612,12581585,H200
40613,12510570,H005
40613,12510570,H309
40614,12581395,H035
40615,12582105,H309
40616,12581405,H035
40617,12710260,H300
40617,12710260,H300
40617,12710260,H300
40618,13551305,H090
40618,13551305,H120
40619,13570155,H309
40620,12420130,H085
40621,12410705,H085
40622,23280005-77,H035
40622,23280005-77,H262
40623,23280005-104,H296
40623,23280005-104,H309
40624,12410670,H309
40625,12741470,H091
40625,12741470,H116
40625,12741470,H185
40625,12741470,H187
40625,12741470,H205
40625,12741470,H260
40628,12571505,H035
40629,12580075,H005
40630,12580055,H005
40630,12580055,H085
40630,12580055,H090
40630,12580055,H120
40631,12580665,H005
40631,12580665,H015
40631,12580665,H309
40632,12580670,H309
40633,12520570,H262
40634,13431550,H005
40634,13431550,H070
40635,12560905,H005
40636,13681455,H005
40637,12531750,H308
40638,21930190,H035
40639,12570390,H262
40645,13660095,H070
40646,12560935,H040
40647,12520615,H005
40647,12520615,H040
40649,13581105,H005
40650,13580815,H005
40650,13580815,H120
40651,13551270,H530
40652,13411875,H530
40653,13681145,H530
40654,12741370,H262
40654,12741370,H309
40655,12741375,H309
40656,13451030,H540
40657,21970101,H540
40658,13580585,H090
40658,13580585,H095
40658,13580585,H096
40658,13580585,H120
40659,13640535,H540
40660,13670925,H540
40661,13640465,H005
40661,13640465,H035
40661,13640465,H120
40661,13640465,H125
40662,13670300,H035
40663,13670825,H005
40664,13680360,H035
40664,13680360,H262
40665,12520270,H035
40666,12570395,H005
40667,12570175,H005
40668,12740920,H262
40669,12741370,H095
40669,12741370,H096
40670,12741370,H015
40671,12741365,H095
40672,12511265,H035
40673,12410055,H189
40673,12410055,H001
40674,13550660,H005
40675,12510105,H005
40676,12580075,H262
40677,13681030,H005
40677,13681030,H035
40677,13681030,H309
40678,12710110,H309
40679,12640305,H309
40680,12680015,H070
40681,13530245,H005
40681,13530245,H085
40682,12680050,H070
40683,13580865,H200
40683,13580865,H309
40684,12680200,H090
40685,12581905,H005
40685,12581905,H120
40685,12581905,H200
40686,13580870,H005
40686,13580870,H125
40687,12580910,H200
40688,13580900,H096
40689,13610230,H005
40689,13610230,H200
40690,13681545,H005
40692,13681600,H200
40693,12511470,H030
40694,12581855,H120
40695,13681165,H530
40696,12520325,H530
40697,13510720,H005
40697,13510720,H262
40708,13420885,H005
40708,13420885,H035
40709,13420925,H005
40710,12650620,H308
40710,12650620,H309
40711,12650720,H115
40712,12531750,H200
40713,12560865,H262
40715,12531285,H005
40716,13511155,H205
40716,13511155,H245
40717,13530500,H135
40718,13561340,H095
40719,13561245,H020
40719,13561245,H040
40722,12582025,H095
40722,12582025,H120
40723,12531065,H005
40724,12582030,H095
40726,12510535,H095
40726,12510535,H200
40726,12510535,H309
40729,12510550,H005
40729,12510550,H085
40729,12510550,H309
40730,12510165,H085
40731,12580735,H035
40731,12580735,H125
40733,13581305,H200
40734,12410700,H085
40735,23280005-45,H262
40736,13610780,H005
40737,13610770,H262
40738,13610590,H200
40739,12530666,H005
40740,12530125,H005
40741,12650720,H309
40742,13551230,H120
40742,13551230,H200
40742,13551230,H262
40743,13561115,H095
40744,12570830,H300
40745,13570900,H262
40746,21850081,H262
40747,13431305,H005
40748,13430890,H035
40748,13430890,H262
40749,13410965,H035
40757,13630115,H540
40759,12560935,H540
40760,12650940,H540
40763,21860080,H140
40764,12440065,H030
40770,23010220,H540
40771,13610450,H540
40773,12711030,H309
40774,12711035,H125
40775,12710945,H262
40776,12720655,H040
40777,12580675,H005
40778,12580725,H005
40779,12580920,H005
40780,12521365,H005
40781,12531545,H005
40782,12531140,H005
40783,12560330,H005
40784,12560410,H005
40784,12560410,H095
40784,12560410,H120
40784,12560410,H296
40784,12560410,H309
40785,12560400,H262
40786,12650750,H115
40787,12420180,H262
40788,12410210,H035
40789,20750010,H085
40790,12510645,H120
40792,13560415,H120
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40793,12610367,H300
40794,13410655,H187
40794,13410655,H205
40794,13410655,H001
40795,23280005-2,H262
40796,23280005-5,H035
40797,21920790,H035
40798,12580850,H035
40799,12581925,H035
40800,12580705,H035
40801,12651685,H309
40802,12651685,H089
40803,12781340,H309
40804,13441540,H005
40805,13441610,H120
40806,13581350,H262
40807,13581245,H120
40809,12530170,H015
40809,12530170,H309
40810,12570535,H040
40810,12570535,H283
40811,12560420,H035
40812,12581000,H262
40813,12580525,H262
40814,12660170,H262
40816,13530980,H281
40817,13530980,H500
40818,13530980,H430
40819,13530980,H281
40820,13530980,H425
40821,13530980,H281
40821,13530980,H430
40822,12730630,H309
40823,12731070,H309
40824,12670003,H015
40825,13530980,H425
40826,13530980,H350
40827,13530980,H430
40828,13530980,H425
40829,13570545,H200
40829,13570545,H309
40830,13561275,H309
40831,13520595,H135
40835,13660255,H200
40836,13670880,H005
40836,13670880,H200
40839,12580460,H035
40841,13530475,H135
40842,12571355,H005
40843,12571255,H005
40843,12571255,H120
40845,12571265,H262
40851,12720805,H015
40852,12660170,H262
40853,22981000,H309
40854,23080040,H309
40856,12580950,H005
40859,13530540,H135
40860,13530545,H005
40861,13440405,H040
40862,13440415,H200
40862,13440415,H309
40863,13510090,H005
40864,13580860,H005
40865,13470095,H050
40865,13470095,H309
40866,12580950,H540
40867,12531955,H540
40868,13430470,H540
40869,12531990,H005
40870,12781375,H309
40871,12651575,H309
40872,12651580,H115
40873,12651585,H115
40877,12580675,H135
40878,12530115,H035
40880,12531485,H005
40881,12531550,H005
40885,12531495,H005
40885,12531495,H030
40885,12531495,H035
40885,12531495,H040
40885,12531495,H085
40885,12531495,H309
40886,12580065,H262
40887,12580220,H040
40888,12560405,H005
40889,12650520,H309
40890,12651295,H262
40891,12651295,H309
40892,12741120,H309
40893,13680445,H530
40894,13570670,H309
40895,12581630,H035
40896,12760215,H005
40896,12760215,H309
40897,12640085,H125
40897,12640085,H308
40898,12511940,H001
40899,13560810,H309
40900,21931470,H308
40901,13571605,H309
40902,13640260,H262
40903,13640275,H262
40904,13660180,H200
40905,13681490,H308
40906,13681620,H005
40907,13681600,H035
40908,13681545,H005
40908,13681545,H308
40909,13681560,H005
40910,13681000,H005
40910,13681000,H200
40911,12560155,H005
40914,13610770,H005
40915,12531815,H005
40915,12531815,H040
40915,12531815,H283
40916,12532025,H262
40917,12531830,H035
40918,12521695,H262
40919,12511265,H262
40919,12511265,H309
40920,12511285,H309
40921,12511280,H309
40922,12511705,H309
40923,12410550,H309
40924,21970920,H309
40925,23280005-136,H035
40926,12440990,H035
40927,21950080,H262
40928,13620385,H005
40929,13610735,H005
40930,13620980,H090
40931,13610015,H005
40932,12510550,H005
40932,12510550,H085
40932,12510550,H309
40933,12521250,H090
40933,12521250,H096
40934,13581495,H175
40935,13520275,H135
40936,13550815,H306
40937,12741470,H115
40937,12741470,H116
40937,12741470,H205
40937,12741470,H245
40938,23280005-14,H309
40939,12582075,H005
40940,12582070,H005
40941,12580950,H005
40941,12580950,H035
40942,12531285,H200
40942,12531285,H262
40943,13580520,H309
40944,13421730,H200
40945,13551230,H035
40946,13670880,H035
40947,12660170,H035
